hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
34,14:55:25,hit_034_20260730_145525.csv,512,DEFECT,HIGH,0,82,109,836,500000,4504283,4504283,-3573459,1191435.5,,695,141,坏棒 总长 1002 任意重度敲 铁头
35,14:55:25,hit_035_20260730_145525.csv,512,DEFECT,HIGH,0,23,115,221,500000,4813752,4265140,-4813752,546052.4,,695,-474,坏棒 总长 1002 任意重度敲 铁头
36,14:55:26,hit_036_20260730_145526.csv,512,NORMAL,HIGH,0,0,109,0,500000,5654975,5654975,-3070337,2143944,,695,,坏棒 总长 1002 任意重度敲 铁头
37,14:55:26,hit_037_20260730_145526.csv,512,DEFECT,HIGH,0,77,110,666,500000,5239582,5239582,-3446098,1594651.9,,695,-29,坏棒 总长 1002 任意重度敲 铁头
38,14:55:27,hit_038_20260730_145527.csv,512,DEFECT,HIGH,0,76,109,663,500000,5323982,5323982,-3332565,1706347.6,,695,-32,坏棒 总长 1002 任意重度敲 铁头
39,14:55:27,hit_039_20260730_145527.csv,512,DEFECT,HIGH,0,84,111,840,500000,4772781,4772781,-3597261,1269055.8,,695,145,坏棒 总长 1002 任意重度敲 铁头
40,14:55:28,hit_040_20260730_145528.csv,512,DEFECT,HIGH,0,86,113,843,500000,4944143,4944143,-4033909,1295852.8,,695,148,坏棒 总长 1002 任意重度敲 铁头
41,14:55:28,hit_041_20260730_145528.csv,512,NORMAL,HIGH,0,0,109,0,500000,5405846,5405846,-3085465,1871977.7,,695,,坏棒 总长 1002 任意重度敲 铁头
42,14:55:29,hit_042_20260730_145529.csv,512,DEFECT,HIGH,0,29,120,266,500000,5611694,3991538,-5611694,273637.8,,695,-429,坏棒 总长 1002 任意重度敲 铁头
43,14:55:29,hit_043_20260730_145529.csv,512,DEFECT,HIGH,0,78,110,676,500000,5206590,5206590,-3327994,1649534.6,,695,-19,坏棒 总长 1002 任意重度敲 铁头
44,14:55:30,hit_044_20260730_145530.csv,512,DEFECT,HIGH,0,81,113,794,500000,3995926,3707346,-3995926,604666.3,,695,99,坏棒 总长 1002 任意重度敲 铁头
45,14:55:30,hit_045_20260730_145530.csv,512,DEFECT,HIGH,0,76,110,656,500000,5098352,5098352,-3582122,1429351.2,,695,-39,坏棒 总长 1002 任意重度敲 铁头
46,14:55:30,hit_046_20260730_145530.csv,512,DEFECT,HIGH,0,76,108,670,500000,5052768,5052768,-3025310,1584679.2,,695,-25,坏棒 总长 1002 任意重度敲 铁头
47,14:55:31,hit_047_20260730_145531.csv,512,DEFECT,HIGH,0,79,111,790,500000,3836525,3836525,-3676458,751774.1,,695,95,坏棒 总长 1002 任意重度敲 铁头
48,14:55:31,hit_048_20260730_145531.csv,512,DEFECT,HIGH,0,86,112,851,500000,3973482,3817264,-3973482,563452.3,,695,156,坏棒 总长 1002 任意重度敲 铁头
49,14:55:32,hit_049_20260730_145532.csv,512,DEFECT,HIGH,0,83,110,838,500000,4732029,4732029,-3281396,1424834.4,,695,143,坏棒 总长 1002 任意重度敲 铁头
50,14:55:32,hit_050_20260730_145532.csv,512,DEFECT,HIGH,0,84,111,840,500000,4655911,4655911,-3330139,1243050.1,,695,145,坏棒 总长 1002 任意重度敲 铁头
51,14:55:33,hit_051_20260730_145533.csv,512,DEFECT,HIGH,0,80,110,808,500000,5197815,5197815,-3097948,1634892.8,,695,113,坏棒 总长 1002 任意重度敲 铁头
52,14:55:33,hit_052_20260730_145533.csv,512,DEFECT,HIGH,0,83,110,838,500000,4833310,4833310,-3355997,1384296,,695,143,坏棒 总长 1002 任意重度敲 铁头
53,14:55:33,hit_053_20260730_145533.csv,512,DEFECT,HIGH,0,85,111,850,500000,4434282,4434282,-3799835,983122.9,,695,155,坏棒 总长 1002 任意重度敲 铁头
54,14:55:34,hit_054_20260730_145534.csv,512,DEFECT,HIGH,0,82,109,836,500000,4827118,4827118,-3496450,1329919.9,,695,141,坏棒 总长 1002 任意重度敲 铁头
