hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
58,17:17:10,hit_058_20260730_171710.csv,512,DEFECT,HIGH,0,45,117,424,500000,4841889,3674208,-4841889,-455703.7,,800,-376,坏棒 总长1000 任意重度敲 800
59,17:17:10,hit_059_20260730_171710.csv,512,DEFECT,HIGH,0,24,117,226,500000,4932950,3982070,-4932950,-315664.2,,800,-574,坏棒 总长1000 任意重度敲 800
60,17:17:10,hit_060_20260730_171710.csv,512,DEFECT,HIGH,0,24,117,226,500000,4689087,3787752,-4689087,-424993.0,,800,-574,坏棒 总长1000 任意重度敲 800
61,17:17:11,hit_061_20260730_171711.csv,512,DEFECT,HIGH,0,25,117,235,500000,4911435,4006126,-4911435,-336810.6,,800,-565,坏棒 总长1000 任意重度敲 800
62,17:17:11,hit_062_20260730_171711.csv,512,DEFECT,HIGH,0,24,116,228,500000,4806186,4021740,-4806186,-335206.8,,800,-572,坏棒 总长1000 任意重度敲 800
63,17:17:11,hit_063_20260730_171711.csv,512,DEFECT,HIGH,0,22,116,209,500000,4622380,3854798,-4622380,-466510.4,,800,-591,坏棒 总长1000 任意重度敲 800
64,17:17:11,hit_064_20260730_171711.csv,512,DEFECT,HIGH,0,25,119,231,500000,4697600,3516760,-4697600,-385159.0,,800,-569,坏棒 总长1000 任意重度敲 800
65,17:17:12,hit_065_20260730_171712.csv,512,DEFECT,HIGH,0,24,118,224,500000,4833469,3893619,-4833469,-474808.3,,800,-576,坏棒 总长1000 任意重度敲 800
66,17:17:12,hit_066_20260730_171712.csv,512,DEFECT,HIGH,0,25,118,233,500000,4742056,4169363,-4742056,-227593.6,,800,-567,坏棒 总长1000 任意重度敲 800
67,17:17:12,hit_067_20260730_171712.csv,512,DEFECT,HIGH,0,21,117,198,500000,4328646,3855144,-4328646,-219037.6,,800,-602,坏棒 总长1000 任意重度敲 800
68,17:17:12,hit_068_20260730_171712.csv,512,DEFECT,HIGH,0,23,120,211,500000,4455951,3402318,-4455951,-260325.7,,800,-589,坏棒 总长1000 任意重度敲 800
69,17:17:13,hit_069_20260730_171713.csv,512,DEFECT,HIGH,0,22,117,207,500000,4457699,3871621,-4457699,-214196.8,,800,-593,坏棒 总长1000 任意重度敲 800
70,17:17:13,hit_070_20260730_171713.csv,512,DEFECT,HIGH,0,23,119,212,500000,4411772,3694700,-4411772,-280290.1,,800,-588,坏棒 总长1000 任意重度敲 800
71,17:17:13,hit_071_20260730_171713.csv,512,DEFECT,HIGH,0,22,115,211,500000,4561900,3934819,-4561900,-394308.5,,800,-589,坏棒 总长1000 任意重度敲 800
72,17:17:13,hit_072_20260730_171713.csv,512,DEFECT,HIGH,0,32,108,329,500000,5514847,3965028,-5514847,-502884.1,,800,-471,坏棒 总长1000 任意重度敲 800
73,17:17:14,hit_073_20260730_171714.csv,512,DEFECT,HIGH,0,26,119,240,500000,4626908,4022049,-4626908,-199090.2,,800,-560,坏棒 总长1000 任意重度敲 800
74,17:17:14,hit_074_20260730_171714.csv,512,DEFECT,HIGH,0,85,117,698,500000,4098477,4032761,-4098477,-81940.0,,800,-102,坏棒 总长1000 任意重度敲 800
75,17:17:14,hit_075_20260730_171714.csv,512,DEFECT,HIGH,0,21,120,192,500000,4867108,4867108,-4271038,214599.3,,800,-608,坏棒 总长1000 任意重度敲 800
76,17:17:14,hit_076_20260730_171714.csv,512,DEFECT,HIGH,0,37,108,381,500000,4794140,3760938,-4794140,-289541.2,,800,-419,坏棒 总长1000 任意重度敲 800
