hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
35,16:28:26,hit_035_20260730_162826.csv,512,DEFECT,HIGH,0,22,110,222,500000,4412525,3729061,-4412525,-259783.2,,307,-85,坏棒 总长1002  轻轻敲 铁头
36,16:28:56,hit_036_20260730_162856.csv,512,DEFECT,HIGH,0,66,114,533,500000,5338645,5338645,-3618264,1249748.7,,307,226,坏棒 总长1002  轻轻敲 铁头
37,16:28:56,hit_037_20260730_162856.csv,512,DEFECT,HIGH,0,41,118,383,500000,4162380,2811639,-4162380,-291669.6,,307,76,坏棒 总长1002  轻轻敲 铁头
38,16:28:56,hit_038_20260730_162856.csv,512,DEFECT,HIGH,0,66,115,528,500000,5521571,5521571,-3398771,1399309.8,,307,221,坏棒 总长1002  轻轻敲 铁头
39,16:28:57,hit_039_20260730_162857.csv,512,DEFECT,HIGH,0,36,116,250,500000,5771522,5771522,-2379905,2162125.6,,307,-57,坏棒 总长1002  轻轻敲 铁头
40,16:28:57,hit_040_20260730_162857.csv,512,DEFECT,HIGH,0,64,113,519,500000,5416282,5416282,-3071385,1330502.3,,307,212,坏棒 总长1002  轻轻敲 铁头
41,16:28:57,hit_041_20260730_162857.csv,512,DEFECT,HIGH,0,40,115,365,500000,5510301,5510301,-3530552,1356736.3,,307,58,坏棒 总长1002  轻轻敲 铁头
42,16:28:57,hit_042_20260730_162857.csv,512,DEFECT,HIGH,0,67,115,538,500000,5444855,5444855,-3621364,1253996.6,,307,231,坏棒 总长1002  轻轻敲 铁头
43,16:28:58,hit_043_20260730_162858.csv,512,DEFECT,HIGH,0,65,114,524,500000,4930656,4930656,-3313862,967331.1,,307,217,坏棒 总长1002  轻轻敲 铁头
44,16:28:58,hit_044_20260730_162858.csv,512,DEFECT,HIGH,0,65,113,529,500000,5361034,5361034,-3430022,1405907.1,,307,222,坏棒 总长1002  轻轻敲 铁头
45,16:28:58,hit_045_20260730_162858.csv,512,DEFECT,HIGH,0,63,113,509,500000,5717234,5717234,-3016461,1833210.3,,307,202,坏棒 总长1002  轻轻敲 铁头
46,16:28:58,hit_046_20260730_162858.csv,512,DEFECT,HIGH,0,64,114,514,500000,5306496,5306496,-3214440,1632769.4,,307,207,坏棒 总长1002  轻轻敲 铁头
47,16:28:59,hit_047_20260730_162859.csv,512,DEFECT,HIGH,0,42,116,400,500000,5484988,5484988,-3626947,1800771.9,,307,93,坏棒 总长1002  轻轻敲 铁头
48,16:28:59,hit_048_20260730_162859.csv,512,DEFECT,HIGH,0,65,113,529,500000,5707485,5707485,-3129296,1560418.9,,307,222,坏棒 总长1002  轻轻敲 铁头
49,16:28:59,hit_049_20260730_162859.csv,512,DEFECT,HIGH,0,65,113,529,500000,5291613,5291613,-3033858,1167306.5,,307,222,坏棒 总长1002  轻轻敲 铁头
50,16:28:59,hit_050_20260730_162859.csv,512,DEFECT,HIGH,0,78,113,764,500000,3739866,3555589,-3739866,326049.8,,307,457,坏棒 总长1002  轻轻敲 铁头
51,16:29:00,hit_051_20260730_162900.csv,512,DEFECT,HIGH,0,22,117,207,500000,4536461,3058256,-4536461,-140114.5,,307,-100,坏棒 总长1002  轻轻敲 铁头
52,16:29:00,hit_052_20260730_162900.csv,512,DEFECT,HIGH,0,24,116,228,500000,4927590,3364245,-4927590,-11724.1,,307,-79,坏棒 总长1002  轻轻敲 铁头
