hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
33,17:31:00,hit_033_20260730_173100.csv,512,DEFECT,HIGH,0,38,119,351,500000,4455305,4455305,-3819498,529203.3,,800,-449,坏棒 总长 1000 轻轻敲 铁头 800
34,17:31:00,hit_034_20260730_173100.csv,512,DEFECT,LOW,0,23,0,219,500000,4619777,4203316,-4619777,27053.7,,800,-581,坏棒 总长 1000 轻轻敲 铁头 800
35,17:31:01,hit_035_20260730_173101.csv,512,DEFECT,HIGH,0,22,99,222,500000,5256602,5256602,-4259628,767342.0,,800,-578,坏棒 总长 1000 轻轻敲 铁头 800
36,17:31:01,hit_036_20260730_173101.csv,512,DEFECT,HIGH,0,24,120,220,500000,4730982,4730982,-4011930,593508.6,,800,-580,坏棒 总长 1000 轻轻敲 铁头 800
37,17:31:01,hit_037_20260730_173101.csv,512,DEFECT,HIGH,0,23,120,211,500000,4593527,4593527,-3928998,616804.0,,800,-589,坏棒 总长 1000 轻轻敲 铁头 800
38,17:31:01,hit_038_20260730_173101.csv,512,DEFECT,HIGH,0,26,122,234,500000,4643774,3538381,-4643774,-146831.8,,800,-566,坏棒 总长 1000 轻轻敲 铁头 800
39,17:31:02,hit_039_20260730_173102.csv,512,DEFECT,HIGH,0,86,118,700,500000,4291860,4291860,-3969076,310191.9,,800,-100,坏棒 总长 1000 轻轻敲 铁头 800
40,17:31:02,hit_040_20260730_173102.csv,512,DEFECT,HIGH,0,40,117,377,500000,4508173,4508173,-3871201,431284.9,,800,-423,坏棒 总长 1000 轻轻敲 铁头 800
41,17:31:02,hit_041_20260730_173102.csv,512,DEFECT,HIGH,0,86,119,694,500000,4299217,4026737,-4299217,-62873.0,,800,-106,坏棒 总长 1000 轻轻敲 铁头 800
42,17:31:03,hit_042_20260730_173103.csv,512,DEFECT,HIGH,0,23,122,207,500000,4634252,4182263,-4634252,-148088.7,,800,-593,坏棒 总长 1000 轻轻敲 铁头 800
43,17:31:03,hit_043_20260730_173103.csv,512,DEFECT,HIGH,0,21,123,187,500000,5353434,5353434,-4434159,317109.9,,800,-613,坏棒 总长 1000 轻轻敲 铁头 800
44,17:31:03,hit_044_20260730_173103.csv,512,DEFECT,HIGH,0,29,99,292,500000,5900518,5900518,-4305502,825747.9,,800,-508,坏棒 总长 1000 轻轻敲 铁头 800
45,17:31:04,hit_045_20260730_173104.csv,512,DEFECT,HIGH,0,29,121,263,500000,6041666,6041666,-3981648,886668.4,,800,-537,坏棒 总长 1000 轻轻敲 铁头 800
46,17:31:04,hit_046_20260730_173104.csv,512,DEFECT,HIGH,0,25,119,231,500000,5355391,5355391,-3812444,695957.2,,800,-569,坏棒 总长 1000 轻轻敲 铁头 800
47,17:31:04,hit_047_20260730_173104.csv,512,DEFECT,HIGH,0,36,113,352,500000,5815664,3848437,-5815664,-391758.4,,800,-448,坏棒 总长 1000 轻轻敲 铁头 800
48,17:31:04,hit_048_20260730_173104.csv,512,DEFECT,HIGH,0,25,119,231,500000,5580848,5580848,-3533220,980410.5,,800,-569,坏棒 总长 1000 轻轻敲 铁头 800
