hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
51,16:02:58,hit_051_20260730_160258.csv,512,DEFECT,HIGH,0,28,108,288,500000,4924381,4924381,-4259962,524997.3,,307,-19,坏帮 总长1002 轻轻敲 塑料头 307
52,16:02:59,hit_052_20260730_160259.csv,512,DEFECT,HIGH,0,30,108,278,500000,5072651,5072651,-3724733,717083.1,,307,-29,坏帮 总长1002 轻轻敲 塑料头 307
53,16:02:59,hit_053_20260730_160259.csv,512,DEFECT,HIGH,0,22,117,194,500000,4573537,4461394,-4573537,96412.4,,307,-113,坏帮 总长1002 轻轻敲 塑料头 307
54,16:02:59,hit_054_20260730_160259.csv,512,DEFECT,HIGH,0,27,108,278,500000,4922357,4922357,-3798497,649830.7,,307,-29,坏帮 总长1002 轻轻敲 塑料头 307
55,16:03:00,hit_055_20260730_160300.csv,512,DEFECT,HIGH,0,27,120,238,500000,5165182,4029239,-5165182,-257191.7,,307,-69,坏帮 总长1002 轻轻敲 塑料头 307
56,16:03:00,hit_056_20260730_160300.csv,512,DEFECT,HIGH,0,33,108,340,500000,4677142,4677142,-4570192,324796.0,,307,33,坏帮 总长1002 轻轻敲 塑料头 307
57,16:03:00,hit_057_20260730_160300.csv,512,DEFECT,HIGH,0,29,108,298,500000,4715529,4715529,-4205859,385573.8,,307,-9,坏帮 总长1002 轻轻敲 塑料头 307
58,16:03:00,hit_058_20260730_160300.csv,512,DEFECT,HIGH,0,24,120,212,500000,4756040,4707674,-4756040,338465.2,,307,-95,坏帮 总长1002 轻轻敲 塑料头 307
59,16:03:01,hit_059_20260730_160301.csv,512,DEFECT,HIGH,0,24,120,212,500000,4761811,4761811,-4592591,340964.7,,307,-95,坏帮 总长1002 轻轻敲 塑料头 307
60,16:03:01,hit_060_20260730_160301.csv,512,DEFECT,HIGH,0,23,118,203,500000,4920607,4920607,-4563020,432410.5,,307,-104,坏帮 总长1002 轻轻敲 塑料头 307
61,16:03:01,hit_061_20260730_160301.csv,512,NORMAL,HIGH,0,0,108,0,500000,4896924,4896924,-4813405,559022.6,,307,,坏帮 总长1002 轻轻敲 塑料头 307
62,16:03:02,hit_062_20260730_160302.csv,512,NORMAL,HIGH,0,0,108,0,500000,4745819,4745819,-4292698,472206.9,,307,,坏帮 总长1002 轻轻敲 塑料头 307
63,16:03:02,hit_063_20260730_160302.csv,512,NORMAL,HIGH,0,0,108,0,500000,4783066,4783066,-4645812,460329.9,,307,,坏帮 总长1002 轻轻敲 塑料头 307
64,16:03:02,hit_064_20260730_160302.csv,512,NORMAL,HIGH,0,0,109,0,500000,4677758,4549028,-4677758,299593.4,,307,,坏帮 总长1002 轻轻敲 塑料头 307
65,16:03:02,hit_065_20260730_160302.csv,512,NORMAL,HIGH,0,0,110,0,500000,4734986,4724020,-4734986,398241.4,,307,,坏帮 总长1002 轻轻敲 塑料头 307
