hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
34,16:33:34,hit_034_20260730_163334.csv,512,DEFECT,HIGH,0,22,112,217,500000,4572541,4496254,-4572541,315298.1,,307,-90,坏棒 总长1002mm 任意重度 铁头 307
35,16:33:34,hit_035_20260730_163334.csv,512,DEFECT,HIGH,0,71,112,594,500000,4593452,4541776,-4593452,526273.5,,307,287,坏棒 总长1002mm 任意重度 铁头 307
36,16:33:35,hit_036_20260730_163335.csv,512,DEFECT,HIGH,0,70,111,590,500000,5196365,5196365,-4163568,1096183.1,,307,283,坏棒 总长1002mm 任意重度 铁头 307
37,16:33:35,hit_037_20260730_163335.csv,512,DEFECT,HIGH,0,69,111,580,500000,5171056,5171056,-3826916,1174293.8,,307,273,坏棒 总长1002mm 任意重度 铁头 307
38,16:33:35,hit_038_20260730_163335.csv,512,DEFECT,HIGH,0,70,112,584,500000,4830893,4830893,-4095080,796721.4,,307,277,坏棒 总长1002mm 任意重度 铁头 307
39,16:33:36,hit_039_20260730_163336.csv,512,DEFECT,HIGH,0,69,111,580,500000,5540259,5540259,-3686346,1205111.6,,307,273,坏棒 总长1002mm 任意重度 铁头 307
40,16:33:36,hit_040_20260730_163336.csv,512,DEFECT,HIGH,0,69,113,568,500000,5289092,5289092,-3912947,914082.1,,307,261,坏棒 总长1002mm 任意重度 铁头 307
41,16:33:36,hit_041_20260730_163336.csv,512,DEFECT,HIGH,0,70,111,590,500000,4443786,4443786,-4148335,626534.3,,307,283,坏棒 总长1002mm 任意重度 铁头 307
42,16:33:37,hit_042_20260730_163337.csv,512,DEFECT,HIGH,0,69,111,580,500000,4386627,4386627,-3945554,540132.6,,307,273,坏棒 总长1002mm 任意重度 铁头 307
43,16:33:37,hit_043_20260730_163337.csv,512,DEFECT,HIGH,0,66,108,567,500000,4789768,4789768,-3490559,950895.7,,307,260,坏棒 总长1002mm 任意重度 铁头 307
44,16:33:37,hit_044_20260730_163337.csv,512,DEFECT,HIGH,0,69,111,580,500000,4813240,4813240,-4233628,619817.8,,307,273,坏棒 总长1002mm 任意重度 铁头 307
45,16:33:38,hit_045_20260730_163338.csv,512,DEFECT,HIGH,0,66,112,544,500000,5084424,5084424,-3448107,1104625.8,,307,237,坏棒 总长1002mm 任意重度 铁头 307
46,16:33:38,hit_046_20260730_163338.csv,512,DEFECT,HIGH,0,37,116,349,500000,6158771,6158771,-3069173,2136238.2,,307,42,坏棒 总长1002mm 任意重度 铁头 307
47,16:33:38,hit_047_20260730_163338.csv,512,DEFECT,HIGH,0,69,112,574,500000,4869211,4869211,-3888311,797060.6,,307,267,坏棒 总长1002mm 任意重度 铁头 307
48,16:33:38,hit_048_20260730_163338.csv,512,DEFECT,HIGH,0,68,112,564,500000,4811059,4811059,-3749275,859387.0,,307,257,坏棒 总长1002mm 任意重度 铁头 307
49,16:33:39,hit_049_20260730_163339.csv,512,DEFECT,HIGH,0,69,111,580,500000,5148700,5148700,-3875583,946145.4,,307,273,坏棒 总长1002mm 任意重度 铁头 307
50,16:33:39,hit_050_20260730_163339.csv,512,DEFECT,HIGH,0,67,110,565,500000,5439115,5439115,-3591207,1291586.9,,307,258,坏棒 总长1002mm 任意重度 铁头 307
51,16:33:39,hit_051_20260730_163339.csv,512,DEFECT,HIGH,0,69,111,580,500000,5092912,5092912,-3950537,943749.5,,307,273,坏棒 总长1002mm 任意重度 铁头 307
52,16:33:40,hit_052_20260730_163340.csv,512,DEFECT,HIGH,0,68,111,570,500000,5340446,5340446,-3787241,1029419.7,,307,263,坏棒 总长1002mm 任意重度 铁头 307
53,16:33:40,hit_053_20260730_163340.csv,512,DEFECT,HIGH,0,64,111,530,500000,5956071,5956071,-3347252,1669958.2,,307,223,坏棒 总长1002mm 任意重度 铁头 307
54,16:33:40,hit_054_20260730_163340.csv,512,DEFECT,HIGH,0,66,112,544,500000,5254961,5254961,-3616421,997944.5,,307,237,坏棒 总长1002mm 任意重度 铁头 307
55,16:33:41,hit_055_20260730_163341.csv,512,DEFECT,HIGH,0,69,114,563,500000,5125008,5125008,-3857484,904252.8,,307,256,坏棒 总长1002mm 任意重度 铁头 307
56,16:33:41,hit_056_20260730_163341.csv,512,DEFECT,HIGH,0,65,112,534,500000,5798568,5798568,-3282250,1687605.4,,307,227,坏棒 总长1002mm 任意重度 铁头 307
57,16:33:41,hit_057_20260730_163341.csv,512,DEFECT,HIGH,0,71,114,582,500000,4957216,4957216,-4265986,530857.8,,307,275,坏棒 总长1002mm 任意重度 铁头 307
58,16:33:41,hit_058_20260730_163341.csv,512,DEFECT,HIGH,0,68,113,558,500000,5392384,5392384,-3939111,1023624.4,,307,251,坏棒 总长1002mm 任意重度 铁头 307
59,16:33:42,hit_059_20260730_163342.csv,512,DEFECT,HIGH,0,22,113,215,500000,4900602,4900602,-4571707,296504.7,,307,-92,坏棒 总长1002mm 任意重度 铁头 307
60,16:33:42,hit_060_20260730_163342.csv,512,DEFECT,HIGH,0,68,112,564,500000,5286702,5286702,-3824617,892065.6,,307,257,坏棒 总长1002mm 任意重度 铁头 307
61,16:33:42,hit_061_20260730_163342.csv,512,DEFECT,HIGH,0,68,110,575,500000,5453753,5453753,-3400877,1100319.7,,307,268,坏棒 总长1002mm 任意重度 铁头 307
62,16:33:43,hit_062_20260730_163343.csv,512,DEFECT,HIGH,0,67,112,554,500000,5535261,5535261,-3547074,1157428.3,,307,247,坏棒 总长1002mm 任意重度 铁头 307
63,16:33:43,hit_063_20260730_163343.csv,512,DEFECT,HIGH,0,64,111,530,500000,5809468,5809468,-3202499,1412071.4,,307,223,坏棒 总长1002mm 任意重度 铁头 307
64,16:33:43,hit_064_20260730_163343.csv,512,DEFECT,HIGH,0,24,114,233,500000,4966274,4557852,-4966274,19391.5,,307,-74,坏棒 总长1002mm 任意重度 铁头 307
65,16:33:44,hit_065_20260730_163344.csv,512,DEFECT,HIGH,0,67,113,549,500000,5715598,5715598,-3503771,1300626.9,,307,242,坏棒 总长1002mm 任意重度 铁头 307
66,16:33:44,hit_066_20260730_163344.csv,512,DEFECT,HIGH,0,66,110,555,500000,5868901,5868901,-3495198,1649149.6,,307,248,坏棒 总长1002mm 任意重度 铁头 307
67,16:33:44,hit_067_20260730_163344.csv,512,DEFECT,HIGH,0,70,111,590,500000,5057247,5057247,-4023701,991871.9,,307,283,坏棒 总长1002mm 任意重度 铁头 307
68,16:33:44,hit_068_20260730_163344.csv,512,DEFECT,HIGH,0,68,110,575,500000,5036219,5036219,-3594615,1507763.9,,307,268,坏棒 总长1002mm 任意重度 铁头 307
69,16:33:45,hit_069_20260730_163345.csv,512,DEFECT,HIGH,0,66,108,567,500000,5109328,5109328,-3186855,1325387.2,,307,260,坏棒 总长1002mm 任意重度 铁头 307
70,16:33:45,hit_070_20260730_163345.csv,512,DEFECT,HIGH,0,66,110,555,500000,5930400,5930400,-3367761,1825153.0,,307,248,坏棒 总长1002mm 任意重度 铁头 307
71,16:33:57,hit_071_20260730_163357.csv,512,DEFECT,HIGH,0,68,110,575,500000,5026676,5026676,-4013072,803701.4,,307,268,坏棒 总长1002mm 任意重度 铁头 307
72,16:33:57,hit_072_20260730_163357.csv,512,DEFECT,HIGH,0,68,110,575,500000,5354897,5354897,-3965985,833165.7,,307,268,坏棒 总长1002mm 任意重度 铁头 307
73,16:33:58,hit_073_20260730_163358.csv,512,DEFECT,HIGH,0,67,109,571,500000,5608241,5608241,-3661746,1190747.6,,307,264,坏棒 总长1002mm 任意重度 铁头 307
74,16:33:59,hit_074_20260730_163359.csv,512,DEFECT,HIGH,0,67,111,560,500000,5584093,5584093,-3590192,1484172.6,,307,253,坏棒 总长1002mm 任意重度 铁头 307
75,16:33:59,hit_075_20260730_163359.csv,512,DEFECT,HIGH,0,66,110,555,500000,5911166,5911166,-3208502,1721664.3,,307,248,坏棒 总长1002mm 任意重度 铁头 307
76,16:33:59,hit_076_20260730_163359.csv,512,DEFECT,HIGH,0,65,111,540,500000,5334233,5334233,-3818177,1440324.9,,307,233,坏棒 总长1002mm 任意重度 铁头 307
77,16:34:00,hit_077_20260730_163400.csv,512,DEFECT,HIGH,0,36,114,342,500000,5833388,5833388,-2649941,2017652.5,,307,35,坏棒 总长1002mm 任意重度 铁头 307
78,16:34:01,hit_078_20260730_163401.csv,512,DEFECT,HIGH,0,64,111,530,500000,5859579,5859579,-3307999,1616727.7,,307,223,坏棒 总长1002mm 任意重度 铁头 307
79,16:34:03,hit_079_20260730_163403.csv,512,DEFECT,HIGH,0,67,109,571,500000,4901786,4901786,-3766154,899522.9,,307,264,坏棒 总长1002mm 任意重度 铁头 307
80,16:34:05,hit_080_20260730_163405.csv,512,DEFECT,HIGH,0,69,110,585,500000,4338776,4338776,-4179662,362841.9,,307,278,坏棒 总长1002mm 任意重度 铁头 307
81,16:34:05,hit_081_20260730_163405.csv,512,DEFECT,HIGH,0,23,112,227,500000,4652620,4441957,-4652620,259271.1,,307,-80,坏棒 总长1002mm 任意重度 铁头 307
82,16:34:05,hit_082_20260730_163405.csv,512,DEFECT,HIGH,0,68,110,575,500000,4831794,4831794,-3776626,987473.0,,307,268,坏棒 总长1002mm 任意重度 铁头 307
83,16:34:10,hit_083_20260730_163410.csv,512,DEFECT,HIGH,0,21,111,210,500000,4228705,3733575,-4228705,21566.8,,307,-97,坏棒 总长1002mm 任意重度 铁头 307
84,16:34:11,hit_084_20260730_163411.csv,512,DEFECT,HIGH,0,68,111,570,500000,4455275,4455275,-3736235,664560.2,,307,263,坏棒 总长1002mm 任意重度 铁头 307
85,16:34:11,hit_085_20260730_163411.csv,512,DEFECT,HIGH,0,21,114,203,500000,4380197,3915345,-4380197,290247.7,,307,-104,坏棒 总长1002mm 任意重度 铁头 307
86,16:34:11,hit_086_20260730_163411.csv,512,DEFECT,HIGH,0,69,111,580,500000,4294528,4294528,-4072339,383734.1,,307,273,坏棒 总长1002mm 任意重度 铁头 307
87,16:34:12,hit_087_20260730_163412.csv,512,DEFECT,HIGH,0,70,111,590,500000,4339908,3988082,-4339908,231550.7,,307,283,坏棒 总长1002mm 任意重度 铁头 307
88,16:34:12,hit_088_20260730_163412.csv,512,DEFECT,HIGH,0,21,112,207,500000,4294504,3397530,-4294504,-214772.0,,307,-100,坏棒 总长1002mm 任意重度 铁头 307
89,16:34:13,hit_089_20260730_163413.csv,512,DEFECT,HIGH,0,70,112,584,500000,4241224,4241224,-4147211,455084.8,,307,277,坏棒 总长1002mm 任意重度 铁头 307
90,16:34:15,hit_090_20260730_163415.csv,512,DEFECT,HIGH,0,72,112,603,500000,4854204,4854204,-4566739,448339.0,,307,296,坏棒 总长1002mm 任意重度 铁头 307
91,16:34:16,hit_091_20260730_163416.csv,512,DEFECT,HIGH,0,23,112,227,500000,4717115,4083759,-4717115,68081.4,,307,-80,坏棒 总长1002mm 任意重度 铁头 307
92,16:34:16,hit_092_20260730_163416.csv,512,DEFECT,HIGH,0,63,113,509,500000,5697331,5697331,-2862868,1648171.9,,307,202,坏棒 总长1002mm 任意重度 铁头 307
93,16:34:16,hit_093_20260730_163416.csv,512,DEFECT,HIGH,0,22,111,220,500000,4674118,4446669,-4674118,212555.1,,307,-87,坏棒 总长1002mm 任意重度 铁头 307
94,16:34:17,hit_094_20260730_163417.csv,512,DEFECT,HIGH,0,69,109,591,500000,4818889,4818889,-4087831,649172.6,,307,284,坏棒 总长1002mm 任意重度 铁头 307
95,16:34:17,hit_095_20260730_163417.csv,512,DEFECT,HIGH,0,63,108,536,500000,5568649,5568649,-3299771,1281948.5,,307,229,坏棒 总长1002mm 任意重度 铁头 307
96,16:34:18,hit_096_20260730_163418.csv,512,DEFECT,HIGH,0,70,111,590,500000,4332904,4332904,-4312827,390070.1,,307,283,坏棒 总长1002mm 任意重度 铁头 307
97,16:34:18,hit_097_20260730_163418.csv,512,DEFECT,HIGH,0,21,111,210,500000,4601252,4601252,-4429873,369160.8,,307,-97,坏棒 总长1002mm 任意重度 铁头 307
98,16:34:18,hit_098_20260730_163418.csv,512,DEFECT,HIGH,0,67,108,577,500000,5047764,5047764,-3790120,999921.4,,307,270,坏棒 总长1002mm 任意重度 铁头 307
99,16:34:19,hit_099_20260730_163419.csv,512,DEFECT,HIGH,0,22,111,220,500000,4430284,3946177,-4430284,35158.3,,307,-87,坏棒 总长1002mm 任意重度 铁头 307
100,16:34:19,hit_100_20260730_163419.csv,512,DEFECT,HIGH,0,69,110,585,500000,4667696,4667696,-4089221,568413.1,,307,278,坏棒 总长1002mm 任意重度 铁头 307
101,16:34:20,hit_101_20260730_163420.csv,512,DEFECT,HIGH,0,44,115,423,500000,4260936,3221579,-4260936,-443064.4,,307,116,坏棒 总长1002mm 任意重度 铁头 307
102,16:34:20,hit_102_20260730_163420.csv,512,DEFECT,HIGH,0,70,111,590,500000,5027388,5027388,-4416761,694422.9,,307,283,坏棒 总长1002mm 任意重度 铁头 307
103,16:34:20,hit_103_20260730_163420.csv,512,DEFECT,HIGH,0,22,111,220,500000,4549607,3917184,-4549607,48318.3,,307,-87,坏棒 总长1002mm 任意重度 铁头 307
104,16:34:21,hit_104_20260730_163421.csv,512,DEFECT,HIGH,0,68,111,570,500000,4029519,3494125,-4029519,162938.1,,307,263,坏棒 总长1002mm 任意重度 铁头 307
105,16:34:21,hit_105_20260730_163421.csv,512,DEFECT,HIGH,0,69,112,574,500000,4461197,4461197,-3926259,531529.5,,307,267,坏棒 总长1002mm 任意重度 铁头 307
106,16:34:22,hit_106_20260730_163422.csv,512,DEFECT,HIGH,0,25,115,240,500000,4738412,2995113,-4738412,-366098.0,,307,-67,坏棒 总长1002mm 任意重度 铁头 307
107,16:34:22,hit_107_20260730_163422.csv,512,DEFECT,HIGH,0,69,110,585,500000,4594492,4594492,-4147591,608041.4,,307,278,坏棒 总长1002mm 任意重度 铁头 307
108,16:34:23,hit_108_20260730_163423.csv,512,DEFECT,HIGH,0,69,112,574,500000,5049974,5049974,-3911445,994512.6,,307,267,坏棒 总长1002mm 任意重度 铁头 307
109,16:34:23,hit_109_20260730_163423.csv,512,DEFECT,HIGH,0,21,113,205,500000,4278656,3858306,-4278656,237493.1,,307,-102,坏棒 总长1002mm 任意重度 铁头 307
110,16:34:24,hit_110_20260730_163424.csv,512,DEFECT,HIGH,0,68,111,570,500000,4754716,4754716,-3807027,803437.6,,307,263,坏棒 总长1002mm 任意重度 铁头 307
111,16:34:24,hit_111_20260730_163424.csv,512,DEFECT,HIGH,0,68,110,575,500000,5264797,5264797,-3783233,1169979.8,,307,268,坏棒 总长1002mm 任意重度 铁头 307
112,16:34:25,hit_112_20260730_163425.csv,512,DEFECT,HIGH,0,69,112,574,500000,5075891,5075891,-3799635,971783.8,,307,267,坏棒 总长1002mm 任意重度 铁头 307
113,16:34:32,hit_113_20260730_163432.csv,512,DEFECT,HIGH,0,69,112,574,500000,5033495,5033495,-4172865,600991.2,,307,267,坏棒 总长1002mm 任意重度 铁头 307
114,16:34:33,hit_114_20260730_163433.csv,512,DEFECT,HIGH,0,68,114,553,500000,4988415,4988415,-3866929,735197.3,,307,246,坏棒 总长1002mm 任意重度 铁头 307
115,16:34:33,hit_115_20260730_163433.csv,512,DEFECT,HIGH,0,67,113,549,500000,5900812,5900812,-3811868,1434028.9,,307,242,坏棒 总长1002mm 任意重度 铁头 307
116,16:34:33,hit_116_20260730_163433.csv,512,DEFECT,HIGH,0,38,114,368,500000,5231836,5231836,-3710471,1083014.5,,307,61,坏棒 总长1002mm 任意重度 铁头 307
117,16:34:34,hit_117_20260730_163434.csv,512,DEFECT,HIGH,0,68,114,553,500000,4976102,4976102,-3732671,893093.9,,307,246,坏棒 总长1002mm 任意重度 铁头 307
118,16:34:34,hit_118_20260730_163434.csv,512,DEFECT,HIGH,0,64,111,530,500000,5737458,5737458,-3047442,1680769.2,,307,223,坏棒 总长1002mm 任意重度 铁头 307
119,16:34:35,hit_119_20260730_163435.csv,512,DEFECT,HIGH,0,67,113,549,500000,5510070,5510070,-3532378,1248741.4,,307,242,坏棒 总长1002mm 任意重度 铁头 307
120,16:34:35,hit_120_20260730_163435.csv,512,DEFECT,HIGH,0,68,113,558,500000,5630661,5630661,-3748974,1473590.7,,307,251,坏棒 总长1002mm 任意重度 铁头 307
121,16:34:35,hit_121_20260730_163435.csv,512,DEFECT,HIGH,0,66,113,539,500000,5700922,5700922,-3351292,1603322.3,,307,232,坏棒 总长1002mm 任意重度 铁头 307
122,16:34:36,hit_122_20260730_163436.csv,512,DEFECT,HIGH,0,24,117,226,500000,4833123,3283637,-4833123,-76289.0,,307,-81,坏棒 总长1002mm 任意重度 铁头 307
123,16:34:36,hit_123_20260730_163436.csv,512,DEFECT,HIGH,0,24,116,228,500000,4853268,3970951,-4853268,133112.2,,307,-79,坏棒 总长1002mm 任意重度 铁头 307
124,16:34:36,hit_124_20260730_163436.csv,512,DEFECT,HIGH,0,23,113,225,500000,4646438,3931362,-4646438,25274.8,,307,-82,坏棒 总长1002mm 任意重度 铁头 307
125,16:34:37,hit_125_20260730_163437.csv,512,DEFECT,HIGH,0,70,112,584,500000,4463649,4463649,-4138957,451556.5,,307,277,坏棒 总长1002mm 任意重度 铁头 307
126,16:34:37,hit_126_20260730_163437.csv,512,DEFECT,HIGH,0,66,110,555,500000,5598794,5598794,-3361568,1556247.4,,307,248,坏棒 总长1002mm 任意重度 铁头 307
127,16:34:38,hit_127_20260730_163438.csv,512,DEFECT,HIGH,0,68,110,575,500000,5927326,5927326,-3766029,1383754.3,,307,268,坏棒 总长1002mm 任意重度 铁头 307
128,16:34:38,hit_128_20260730_163438.csv,512,DEFECT,HIGH,0,66,111,550,500000,5852458,5852458,-3583742,1344066.9,,307,243,坏棒 总长1002mm 任意重度 铁头 307
129,16:36:05,hit_129_20260730_163605.csv,512,DEFECT,HIGH,0,38,109,387,500000,5953420,5953420,-3739713,1388806.2,,307,80,坏棒 总长1002mm 任意重度 铁头 307
