hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
33,14:15:37,hit_033_20260730_141537.csv,512,DEFECT,HIGH,0,83,111,830,500000,5118010,5118010,-3905293,906023.4,,695,135,坏棒 总长 1002m 任意重度敲 塑料头
34,14:15:38,hit_034_20260730_141538.csv,512,DEFECT,HIGH,0,82,112,811,500000,4882082,4882082,-4193710,767747.5,,695,116,坏棒 总长 1002m 任意重度敲 塑料头
35,14:15:38,hit_035_20260730_141538.csv,512,DEFECT,HIGH,0,83,112,821,500000,4791123,4791123,-4716887,598572.7,,695,126,坏棒 总长 1002m 任意重度敲 塑料头
36,14:15:38,hit_036_20260730_141538.csv,512,DEFECT,HIGH,0,82,112,811,500000,5000153,5000153,-4491487,930347.0,,695,116,坏棒 总长 1002m 任意重度敲 塑料头
37,14:15:39,hit_037_20260730_141539.csv,512,DEFECT,HIGH,0,82,112,811,500000,4964352,4964352,-4558392,833580.4,,695,116,坏棒 总长 1002m 任意重度敲 塑料头
38,14:15:39,hit_038_20260730_141539.csv,512,DEFECT,HIGH,0,39,103,393,500000,6334088,4262451,-6334088,-188226.6,,695,-302,坏棒 总长 1002m 任意重度敲 塑料头
39,14:15:39,hit_039_20260730_141539.csv,512,DEFECT,HIGH,0,76,108,670,500000,5431508,5431508,-3942457,1685418.4,,695,-25,坏棒 总长 1002m 任意重度敲 塑料头
40,14:15:40,hit_040_20260730_141540.csv,512,DEFECT,HIGH,0,81,111,810,500000,5294597,5294597,-4610984,1294507.9,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
41,14:15:40,hit_041_20260730_141540.csv,512,DEFECT,HIGH,0,80,110,808,500000,5403501,5403501,-4322656,1316663.5,,695,113,坏棒 总长 1002m 任意重度敲 塑料头
42,14:15:40,hit_042_20260730_141540.csv,512,DEFECT,HIGH,0,75,109,653,500000,5222965,5222965,-4155381,1389923.1,,695,-42,坏棒 总长 1002m 任意重度敲 塑料头
43,14:15:41,hit_043_20260730_141541.csv,512,DEFECT,HIGH,0,80,110,808,500000,5141387,5141387,-4399390,987583.9,,695,113,坏棒 总长 1002m 任意重度敲 塑料头
44,14:15:41,hit_044_20260730_141541.csv,512,DEFECT,HIGH,0,80,110,808,500000,4999979,4999979,-4610845,828919.4,,695,113,坏棒 总长 1002m 任意重度敲 塑料头
45,14:15:41,hit_045_20260730_141541.csv,512,DEFECT,HIGH,0,22,110,222,500000,5132229,5132229,-4503451,925422.0,,695,-473,坏棒 总长 1002m 任意重度敲 塑料头
46,14:15:41,hit_046_20260730_141541.csv,512,DEFECT,HIGH,0,75,109,653,500000,5141931,5141931,-4278186,1235049.5,,695,-42,坏棒 总长 1002m 任意重度敲 塑料头
47,14:15:42,hit_047_20260730_141542.csv,512,DEFECT,HIGH,0,48,109,489,500000,5231131,5231131,-4235483,1046942.4,,695,-206,坏棒 总长 1002m 任意重度敲 塑料头
48,14:15:42,hit_048_20260730_141542.csv,512,NORMAL,HIGH,0,0,108,0,500000,5613439,5613439,-3750263,1945446.5,,695,,坏棒 总长 1002m 任意重度敲 塑料头
